date,country,confirmed_cases,deaths,recovered
2023-05-25,Argentina,2878,2037,808
2023-05-25,Saudi Arabia,4103,1335,244
2023-05-26,United States,9525,2289,3714
2023-05-26,China,7499,3699,802
2023-05-26,India,5527,2199,485
2023-05-26,Brazil,2502,1678,253
2023-05-26,Russia,2317,1164,1048
2023-05-26,France,313,12,283
2023-05-26,United Kingdom,2476,1794,316
2023-05-26,Italy,5646,3296,2065
2023-05-26,Spain,9929,6960,439
2023-05-26,Canada,1668,726,131
2023-05-26,Germany,9734,4309,1863
2023-05-26,Australia,8448,7277,247
2023-05-26,Japan,3331,2299,214
2023-05-26,South Korea,728,648,10
2023-05-26,Mexico,1231,711,366
2023-05-26,Indonesia,5975,4209,670
2023-05-26,Nigeria,6784,2239,1428
2023-05-26,South Africa,5191,4090,324
2023-05-26,Argentina,9454,5382,266
2023-05-26,Saudi Arabia,278,258,15
2023-05-27,United States,4056,1098,741
2023-05-27,China,9678,8036,1588
2023-05-27,India,7841,6408,981
2023-05-27,Brazil,9204,7124,1645
2023-05-27,Russia,5477,2900,971
2023-05-27,France,207,97,48
2023-05-27,United Kingdom,4383,1616,91
2023-05-27,Italy,7513,2867,110
2023-05-27,Spain,885,231,321
2023-05-27,Canada,4994,1595,1584
2023-05-27,Germany,6066,1713,2480
2023-05-27,Australia,6451,2890,646
2023-05-27,Japan,4526,3966,134
2023-05-27,South Korea,5691,5105,438
2023-05-27,Mexico,6649,2581,1823
2023-05-27,Indonesia,8570,4958,1085
2023-05-27,Nigeria,3452,3156,238
2023-05-27,South Africa,3922,2513,194
2023-05-27,Argentina,2372,1208,776
2023-05-27,Saudi Arabia,3064,1672,629
2023-05-28,United States,4728,37,143
2023-05-28,China,4293,542,827
2023-05-28,India,2792,429,771
2023-05-28,Brazil,2151,823,1168
2023-05-28,Russia,403,397,3
2023-05-28,France,911,696,116
2023-05-28,United Kingdom,8500,917,1137
2023-05-28,Italy,8442,6110,2138
2023-05-28,Spain,6580,4788,1267
2023-05-28,Canada,2575,89,1386
2023-05-28,Germany,9748,603,6957
2023-05-28,Australia,4511,4365,143
2023-05-28,Japan,7093,3076,1167
2023-05-28,South Korea,6585,4303,606
2023-05-28,Mexico,8310,5193,1112
2023-05-28,Indonesia,922,32,606
2023-05-28,Nigeria,6801,4148,2165
2023-05-28,South Africa,1196,322,847
2023-05-28,Argentina,6056,1401,3001
2023-05-28,Saudi Arabia,9165,4160,2451
2023-05-29,United States,2582,968,305
2023-05-29,China,4699,3546,692
2023-05-29,India,4483,3376,521
2023-05-29,Brazil,8037,6877,226
2023-05-29,Russia,8785,4789,1282
2023-05-29,France,1185,179,397
2023-05-29,United Kingdom,2937,1627,68
2023-05-29,Italy,7635,1716,705
2023-05-29,Spain,3712,2812,424
2023-05-29,Canada,164,81,70
2023-05-29,Germany,2804,2241,438
2023-05-29,Australia,1115,1018,62
2023-05-29,Japan,603,276,16
2023-05-29,South Korea,5702,700,4429
2023-05-29,Mexico,1602,847,115
2023-05-29,Indonesia,721,207,31
2023-05-29,Nigeria,10000,1990,7211
2023-05-29,South Africa,8197,5614,1582
2023-05-29,Argentina,6718,565,3793
2023-05-29,Saudi Arabia,2070,1388,115
2023-05-30,United States,6129,2021,1023
2023-05-30,China,4214,202,2311
2023-05-30,India,1533,380,863
2023-05-30,Brazil,3901,45,3558
2023-05-30,Russia,8252,3462,1053
2023-05-30,France,8516,186,6914
2023-05-30,United Kingdom,4506,3795,17
2023-05-30,Italy,9863,8918,823
2023-05-30,Spain,3578,3248,116
2023-05-30,Canada,3909,2495,539
2023-05-30,Germany,9778,8531,598
2023-05-30,Australia,7063,6531,319
2023-05-30,Japan,6861,4823,547
2023-05-30,South Korea,7740,435,3388
2023-05-30,Mexico,7238,3569,1281
2023-05-30,Indonesia,8802,2744,3562
2023-05-30,Nigeria,4342,3608,269
2023-05-30,South Africa,4439,3188,592
2023-05-30,Argentina,633,112,355
2023-05-30,Saudi Arabia,8645,1343,6555
2023-05-31,United States,4450,1531,1807
2023-05-31,China,8998,5805,1212
2023-05-31,India,8705,7949,18
2023-05-31,Brazil,3247,2567,402
2023-05-31,Russia,6051,2046,3319
2023-05-31,France,8246,7820,367
2023-05-31,United Kingdom,6609,690,5794
2023-05-31,Italy,5450,243,1598
2023-05-31,Spain,3377,1646,73
2023-05-31,Canada,4067,1410,2263
2023-05-31,Germany,3683,3517,98
2023-05-31,Australia,1555,176,1354
2023-05-31,Japan,7377,5613,321
2023-05-31,South Korea,610,301,120
2023-05-31,Mexico,1254,739,10
2023-05-31,Indonesia,9561,4538,2967
2023-05-31,Nigeria,5866,2022,379
2023-05-31,South Africa,248,12,22
2023-05-31,Argentina,8246,7174,1006
2023-05-31,Saudi Arabia,6856,1107,427
2023-06-01,United States,4282,4234,41
2023-06-01,China,1890,551,364
2023-06-01,India,2933,2575,208
2023-06-01,Brazil,7804,4805,1194
2023-06-01,Russia,2785,1979,417
2023-06-01,France,1496,413,477
2023-06-01,United Kingdom,6885,2770,3347
2023-06-01,Italy,2140,828,157
2023-06-01,Spain,9280,6143,544
2023-06-01,Canada,9041,4003,2403
2023-06-01,Germany,7875,4978,329
2023-06-01,Australia,5730,5662,32
2023-06-01,Japan,434,242,71
2023-06-01,South Korea,9058,2373,1184
2023-06-01,Mexico,2993,1608,1309
2023-06-01,Indonesia,9643,3816,3198
2023-06-01,Nigeria,9714,3437,626
2023-06-01,South Africa,6852,5836,325
2023-06-01,Argentina,4201,3956,93
2023-06-01,Saudi Arabia,7899,6079,1067
2023-06-02,United States,1976,687,451
2023-06-02,China,1738,1234,299
2023-06-02,India,808,48,465
2023-06-02,Brazil,2201,842,735
2023-06-02,Russia,4308,2995,302
2023-06-02,France,2028,1131,365
2023-06-02,United Kingdom,1070,84,190
2023-06-02,Italy,4763,3023,139
2023-06-02,Spain,1189,952,34
2023-06-02,Canada,5864,4801,237
2023-06-02,Germany,764,442,38
2023-06-02,Australia,393,103,191
2023-06-02,Japan,6316,5518,670
2023-06-02,South Korea,7786,3690,175
2023-06-02,Mexico,1611,1236,144
2023-06-02,Indonesia,9133,8836,245
2023-06-02,Nigeria,5188,3933,1012
2023-06-02,South Africa,8654,408,6537
2023-06-02,Argentina,9934,619,6951
2023-06-02,Saudi Arabia,239,153,61
2023-06-03,United States,8009,6737,356
2023-06-03,China,6987,5039,507
2023-06-03,India,9884,6252,3184
2023-06-03,Brazil,2138,2092,28
2023-06-03,Russia,4871,2069,1828
2023-06-03,France,2099,823,553
2023-06-03,United Kingdom,7284,3048,1924
2023-06-03,Italy,8056,1447,5760
2023-06-03,Spain,2550,719,525
2023-06-03,Canada,9079,8026,574
2023-06-03,Germany,9686,9620,11
2023-06-03,Australia,5348,1507,3343
2023-06-03,Japan,1031,808,75
2023-06-03,South Korea,2673,501,2038
2023-06-03,Mexico,4172,1118,388
2023-06-03,Indonesia,513,264,216
2023-06-03,Nigeria,2924,1895,470
2023-06-03,South Africa,7159,6497,472
2023-06-03,Argentina,2300,1312,104
2023-06-03,Saudi Arabia,4138,1065,419
2023-06-04,United States,2079,1404,210
2023-06-04,China,2359,61,2258
2023-06-04,India,5369,4605,667
2023-06-04,Brazil,7125,3291,2899
2023-06-04,Russia,5012,3916,96
2023-06-04,France,8273,6064,561
2023-06-04,United Kingdom,7341,3404,3027
2023-06-04,Italy,7474,2132,3250
2023-06-04,Spain,2082,152,1551
2023-06-04,Canada,5637,3842,480
2023-06-04,Germany,7351,6651,102
2023-06-04,Australia,2199,1411,536
2023-06-04,Japan,5835,92,2904
2023-06-04,South Korea,7917,1996,1405
2023-06-04,Mexico,8147,2964,1470
2023-06-04,Indonesia,7694,27,336
2023-06-04,Nigeria,8905,74,2627
2023-06-04,South Africa,1084,859,193
2023-06-04,Argentina,8145,4978,2248
2023-06-04,Saudi Arabia,7374,2471,3188
2023-06-05,United States,3954,3507,388
2023-06-05,China,8099,563,3792
2023-06-05,India,2435,2429,2
2023-06-05,Brazil,6600,1338,3957
2023-06-05,Russia,6615,6615,0
2023-06-05,France,6064,3274,596
2023-06-05,United Kingdom,4566,2021,1004
2023-06-05,Italy,5064,278,3011
2023-06-05,Spain,7560,7236,288
2023-06-05,Canada,3945,1854,2005
2023-06-05,Germany,4378,4375,0
2023-06-05,Australia,5227,4077,308
2023-06-05,Japan,5658,4130,1100
2023-06-05,South Korea,2296,474,86
2023-06-05,Mexico,1751,419,1141
2023-06-05,Indonesia,2694,1630,605
2023-06-05,Nigeria,2960,1916,844
2023-06-05,South Africa,9168,7898,914
2023-06-05,Argentina,7464,4372,2905
2023-06-05,Saudi Arabia,4145,1874,866
2023-06-06,United States,9572,3579,2811
2023-06-06,China,3825,593,986
2023-06-06,India,9918,9427,484
2023-06-06,Brazil,1477,1349,44
2023-06-06,Russia,4898,1791,2325
2023-06-06,France,7793,2699,4
2023-06-06,United Kingdom,5247,1175,448
2023-06-06,Italy,3806,1100,2308
2023-06-06,Spain,9966,7198,1641
2023-06-06,Canada,4808,1867,2602
2023-06-06,Germany,4129,3715,274
2023-06-06,Australia,2605,2528,66
2023-06-06,Japan,1258,1135,27
2023-06-06,South Korea,3262,2011,566
2023-06-06,Mexico,8328,202,1888
2023-06-06,Indonesia,3424,3109,276
2023-06-06,Nigeria,7909,2254,4964
2023-06-06,South Africa,9590,1445,7535
2023-06-06,Argentina,6879,781,932
2023-06-06,Saudi Arabia,6251,2592,28
2023-06-07,United States,3536,1807,587
2023-06-07,China,6286,5717,397
2023-06-07,India,4436,3646,750
2023-06-07,Brazil,1001,363,199
2023-06-07,Russia,6727,464,2194
2023-06-07,France,5221,3396,1196
2023-06-07,United Kingdom,6989,1347,1291
2023-06-07,Italy,4543,4211,164
2023-06-07,Spain,758,155,547
2023-06-07,Canada,5191,301,2084
2023-06-07,Germany,6350,3454,1500
2023-06-07,Australia,7539,4832,440
2023-06-07,Japan,952,167,83
2023-06-07,South Korea,972,815,83
2023-06-07,Mexico,3041,1682,498
2023-06-07,Indonesia,6385,5346,577
2023-06-07,Nigeria,7245,3882,2986
2023-06-07,South Africa,8138,2091,3945
2023-06-07,Argentina,5213,1632,3373
2023-06-07,Saudi Arabia,4817,2700,266
2023-06-08,United States,4254,3152,108
2023-06-08,China,9066,7997,194
2023-06-08,India,457,88,312
2023-06-08,Brazil,7925,6018,1470
2023-06-08,Russia,4371,13,1068
2023-06-08,France,5584,1446,3897
2023-06-08,United Kingdom,3813,1624,801
2023-06-08,Italy,3740,651,2100
2023-06-08,Spain,6439,6288,98
2023-06-08,Canada,941,605,274
2023-06-08,Germany,5401,4808,68
2023-06-08,Australia,5538,5461,48
2023-06-08,Japan,7858,1432,2958
2023-06-08,South Korea,5439,274,3026
2023-06-08,Mexico,8309,5045,352
2023-06-08,Indonesia,6847,4662,604
2023-06-08,Nigeria,3551,24,989
2023-06-08,South Africa,5077,2497,2164
2023-06-08,Argentina,280,40,206
2023-06-08,Saudi Arabia,4827,4168,38
2023-06-09,United States,5612,2875,1779
2023-06-09,China,6079,3634,552
2023-06-09,India,1757,33,1446
2023-06-09,Brazil,204,186,15
2023-06-09,Russia,6680,6063,114
2023-06-09,France,7480,6776,308
2023-06-09,United Kingdom,1655,1403,80
2023-06-09,Italy,7533,6214,1253
2023-06-09,Spain,1480,351,665
2023-06-09,Canada,4313,1421,2770
2023-06-09,Germany,1808,1748,47
2023-06-09,Australia,9194,2251,6356
2023-06-09,Japan,523,387,118
2023-06-09,South Korea,6611,3978,1917
2023-06-09,Mexico,4186,1589,1990
2023-06-09,Indonesia,2510,1111,377
2023-06-09,Nigeria,8395,7823,226
2023-06-09,South Africa,3048,2460,121
2023-06-09,Argentina,8430,749,6023
2023-06-09,Saudi Arabia,5327,1146,1207
2023-06-10,United States,1574,1018,449
2023-06-10,China,5241,2974,829
2023-06-10,India,8544,208,3794
2023-06-10,Brazil,8213,6285,1852
2023-06-10,Russia,8597,7704,598
2023-06-10,France,8867,2822,2906
2023-06-10,United Kingdom,2372,418,1922
2023-06-10,Italy,4718,164,1669
2023-06-10,Spain,2778,1204,680
2023-06-10,Canada,5733,89,2702
2023-06-10,Germany,7447,2477,4242
2023-06-10,Australia,9732,1587,5135
2023-06-10,Japan,3130,2226,396
2023-06-10,South Korea,6857,1164,512
2023-06-10,Mexico,2550,1890,458
2023-06-10,Indonesia,1137,700,344
2023-06-10,Nigeria,5571,5253,196
2023-06-10,South Africa,920,522,110
2023-06-10,Argentina,4141,1755,140
2023-06-10,Saudi Arabia,8232,3069,1867
2023-06-11,United States,2840,1742,654
2023-06-11,China,7058,332,4063
2023-06-11,India,5935,2783,2108
2023-06-11,Brazil,5131,1558,270
2023-06-11,Russia,9428,1003,3800
2023-06-11,France,7085,4281,2364
2023-06-11,United Kingdom,7821,1401,1162
2023-06-11,Italy,5244,1456,1407
2023-06-11,Spain,329,52,66
2023-06-11,Canada,3777,3596,24
2023-06-11,Germany,9132,5403,2942
2023-06-11,Australia,8439,472,2734
2023-06-11,Japan,6464,869,501
2023-06-11,South Korea,1623,297,196
2023-06-11,Mexico,4556,2058,554
2023-06-11,Indonesia,5012,2795,35
2023-06-11,Nigeria,5316,2259,2167
2023-06-11,South Africa,801,423,26
2023-06-11,Argentina,5798,891,452
2023-06-11,Saudi Arabia,7224,2865,2459
2023-06-12,United States,4651,1981,1006
2023-06-12,China,7305,4102,2984
2023-06-12,India,7649,4135,409
2023-06-12,Brazil,4412,2302,1861
2023-06-12,Russia,6160,2174,3157
2023-06-12,France,1644,85,1280
2023-06-12,United Kingdom,2168,1036,113
2023-06-12,Italy,5183,3417,671
2023-06-12,Spain,1044,417,437
2023-06-12,Canada,1266,457,521
2023-06-12,Germany,7324,2837,3664
2023-06-12,Australia,2940,766,1934
2023-06-12,Japan,6046,193,379
2023-06-12,South Korea,1071,958,28
2023-06-12,Mexico,4279,443,1412
2023-06-12,Indonesia,9883,2208,5102
2023-06-12,Nigeria,2851,1514,632
2023-06-12,South Africa,5341,3828,1184
2023-06-12,Argentina,3823,2803,839
2023-06-12,Saudi Arabia,373,228,144
2023-06-13,United States,8914,1582,1303
2023-06-13,China,7506,2382,1586
2023-06-13,India,3427,647,2219
2023-06-13,Brazil,8969,7680,682
2023-06-13,Russia,1032,664,342
2023-06-13,France,1017,876,83
2023-06-13,United Kingdom,149,99,16
2023-06-13,Italy,5858,5553,41
2023-06-13,Spain,826,339,320
2023-06-13,Canada,3029,630,274
2023-06-13,Germany,8347,3498,3913
2023-06-13,Australia,8010,6577,107
2023-06-13,Japan,3533,502,1864
2023-06-13,South Korea,8451,7979,466
2023-06-13,Mexico,7203,6840,304
2023-06-13,Indonesia,6722,2763,1965
2023-06-13,Nigeria,322,94,51
2023-06-13,South Africa,7906,2168,1710
2023-06-13,Argentina,7953,4597,546
2023-06-13,Saudi Arabia,2729,273,2107
2023-06-14,United States,6134,5066,209
2023-06-14,China,4924,2665,652
2023-06-14,India,4710,1870,107
2023-06-14,Brazil,7304,38,3397
2023-06-14,Russia,7968,3521,554
2023-06-14,France,3815,311,935
2023-06-14,United Kingdom,3908,2389,805
2023-06-14,Italy,2784,715,1232
2023-06-14,Spain,7439,1142,2039
2023-06-14,Canada,961,941,10
2023-06-14,Germany,3821,821,1091
2023-06-14,Australia,8033,4678,2827
2023-06-14,Japan,6009,2564,786
2023-06-14,South Korea,7971,3710,2187
2023-06-14,Mexico,5489,1123,3461
2023-06-14,Indonesia,4613,2422,1343
2023-06-14,Nigeria,2928,1426,1287
2023-06-14,South Africa,7913,3330,16
2023-06-14,Argentina,9580,8765,365
2023-06-14,Saudi Arabia,9730,7138,1822
2023-06-15,United States,1706,563,720
2023-06-15,China,914,156,746
2023-06-15,India,3742,3457,74
2023-06-15,Brazil,7887,947,1238
2023-06-15,Russia,5637,3385,1739
2023-06-15,France,7645,5935,109
2023-06-15,United Kingdom,146,105,5
2023-06-15,Italy,765,13,483
2023-06-15,Spain,4562,34,1867
2023-06-15,Canada,3916,2313,1305
2023-06-15,Germany,1628,145,1314
2023-06-15,Australia,2193,1843,38
2023-06-15,Japan,8571,692,2610
2023-06-15,South Korea,1934,1399,165
2023-06-15,Mexico,7870,226,1767
2023-06-15,Indonesia,4011,1648,1897
2023-06-15,Nigeria,7502,6171,510
2023-06-15,South Africa,6957,1354,76
2023-06-15,Argentina,2275,268,265
2023-06-15,Saudi Arabia,3697,1608,982
2023-06-16,United States,6999,4867,2105
2023-06-16,China,5720,5275,25
2023-06-16,India,5773,417,3295
2023-06-16,Brazil,1998,1476,289
2023-06-16,Russia,7928,6243,85
2023-06-16,France,2903,602,1589
2023-06-16,United Kingdom,2998,106,974
2023-06-16,Italy,6121,4422,1147
2023-06-16,Spain,2755,2065,106
2023-06-16,Canada,1539,972,189
2023-06-16,Germany,9627,5001,1652
2023-06-16,Australia,7590,6731,87
2023-06-16,Japan,4657,1616,547
2023-06-16,South Korea,7956,6591,320
2023-06-16,Mexico,8661,3712,4154
2023-06-16,Indonesia,6115,28,5155
2023-06-16,Nigeria,8196,7398,310
2023-06-16,South Africa,2313,249,587
2023-06-16,Argentina,9324,5600,2651
2023-06-16,Saudi Arabia,1942,937,534
2023-06-17,United States,8233,3221,3066
2023-06-17,China,833,248,317
2023-06-17,India,2067,1779,90
2023-06-17,Brazil,7518,5612,354
2023-06-17,Russia,3466,1820,1048
2023-06-17,France,2276,1073,667
2023-06-17,United Kingdom,6232,5249,544
2023-06-17,Italy,5783,4863,306
2023-06-17,Spain,5350,2792,2406
2023-06-17,Canada,3564,462,1256
2023-06-17,Germany,4967,3706,1008
2023-06-17,Australia,3253,2797,455
2023-06-17,Japan,9496,5667,859
2023-06-17,South Korea,2466,1848,298
2023-06-17,Mexico,7661,1501,4152
2023-06-17,Indonesia,9814,6506,274
2023-06-17,Nigeria,3122,2601,358
2023-06-17,South Africa,5497,1889,2621
2023-06-17,Argentina,5259,551,3647
2023-06-17,Saudi Arabia,6280,4450,1818
2023-06-18,United States,3091,1827,490
2023-06-18,China,9325,7275,188
2023-06-18,India,2068,1985,11
2023-06-18,Brazil,5488,153,4666
2023-06-18,Russia,263,73,177
2023-06-18,France,1740,1518,177
2023-06-18,United Kingdom,6180,4525,1457
2023-06-18,Italy,5335,5179,131
2023-06-18,Spain,4929,2247,2676
2023-06-18,Canada,3311,685,144
2023-06-18,Germany,9621,1969,6015
2023-06-18,Australia,2356,2221,118
2023-06-18,Japan,3326,3248,72
2023-06-18,South Korea,4810,4681,78
2023-06-18,Mexico,3715,459,2818
2023-06-18,Indonesia,950,850,42
2023-06-18,Nigeria,1131,1116,14
2023-06-18,South Africa,1469,642,613
2023-06-18,Argentina,4027,3587,119
2023-06-18,Saudi Arabia,5833,3307,1119
2023-06-19,United States,9600,1481,3765
2023-06-19,China,3567,743,1902
2023-06-19,India,1896,1789,35
2023-06-19,Brazil,5662,951,3873
2023-06-19,Russia,3842,2343,179
2023-06-19,France,286,43,68
2023-06-19,United Kingdom,2312,876,14
2023-06-19,Italy,9592,4308,1127
2023-06-19,Spain,4587,1458,2014
2023-06-19,Canada,9336,6764,920
2023-06-19,Germany,1910,1873,4
2023-06-19,Australia,3710,2348,220
2023-06-19,Japan,5652,3677,496
2023-06-19,South Korea,4773,2814,1080
2023-06-19,Mexico,8155,6958,597
2023-06-19,Indonesia,1475,248,172
2023-06-19,Nigeria,4067,3078,305
2023-06-19,South Africa,6421,4213,221
2023-06-19,Argentina,9926,8615,1282
2023-06-19,Saudi Arabia,547,16,12
2023-06-20,United States,8481,556,3115
2023-06-20,China,1511,24,1201
2023-06-20,India,2156,1680,176
2023-06-20,Brazil,636,451,17
2023-06-20,Russia,2270,1119,739
2023-06-20,France,2845,963,629
2023-06-20,United Kingdom,8501,5592,2830
2023-06-20,Italy,6736,805,5718
2023-06-20,Spain,9599,7928,1301
2023-06-20,Canada,846,694,95
2023-06-20,Germany,9028,6900,1395
2023-06-20,Australia,2902,597,1245
2023-06-20,Japan,9698,7077,2190
2023-06-20,South Korea,9396,7830,1500
2023-06-20,Mexico,7113,3663,310
2023-06-20,Indonesia,8761,3440,5212
2023-06-20,Nigeria,4974,4557,385
2023-06-20,South Africa,5261,5251,9
2023-06-20,Argentina,2738,563,818
2023-06-20,Saudi Arabia,2250,465,1413
2023-06-21,United States,7802,6198,201
2023-06-21,China,2289,1198,489
2023-06-21,India,3170,1647,324
2023-06-21,Brazil,2083,1396,125
2023-06-21,Russia,4881,2132,534
2023-06-21,France,6888,1892,237
2023-06-21,United Kingdom,7938,4703,1393
2023-06-21,Italy,3939,820,2684
2023-06-21,Spain,9544,5743,1963
2023-06-21,Canada,7319,313,3672
2023-06-21,Germany,5119,1918,2784
2023-06-21,Australia,9039,5174,958
2023-06-21,Japan,2062,1811,195
2023-06-21,South Korea,190,6,16
2023-06-21,Mexico,8517,7789,180
2023-06-21,Indonesia,6675,2476,3390
2023-06-21,Nigeria,9666,1514,585
2023-06-21,South Africa,4167,2163,520
2023-06-21,Argentina,4738,2260,2094
2023-06-21,Saudi Arabia,1149,233,93
2023-06-22,United States,8670,2605,5681
2023-06-22,China,7699,6814,54
2023-06-22,India,8712,7945,635
2023-06-22,Brazil,9542,1901,5961
2023-06-22,Russia,2411,2299,112
2023-06-22,France,1518,1390,26
2023-06-22,United Kingdom,6633,2151,741
2023-06-22,Italy,9639,5472,65
2023-06-22,Spain,8541,1535,1863
2023-06-22,Canada,4714,1019,1370
2023-06-22,Germany,2666,2017,309
2023-06-22,Australia,9245,6352,2227
2023-06-22,Japan,5673,948,1801
2023-06-22,South Korea,6522,463,2103
2023-06-22,Mexico,5522,3105,1691
2023-06-22,Indonesia,7141,522,3530
2023-06-22,Nigeria,8181,3035,4926
2023-06-22,South Africa,9806,5503,1316
2023-06-22,Argentina,8957,3656,2501
2023-06-22,Saudi Arabia,5989,5493,478
2023-06-23,United States,5525,1095,180
2023-06-23,China,8442,2438,2296
2023-06-23,India,9775,1953,7044
2023-06-23,Brazil,6911,3700,2571
2023-06-23,Russia,5366,4164,1004
2023-06-23,France,2566,1864,541
2023-06-23,United Kingdom,5395,4422,613
2023-06-23,Italy,5824,1033,1303
2023-06-23,Spain,6842,1571,607
2023-06-23,Canada,528,17,316
2023-06-23,Germany,2708,2346,230
2023-06-23,Australia,5517,5366,56
2023-06-23,Japan,8201,8033,45
2023-06-23,South Korea,602,479,96
2023-06-23,Mexico,5360,5323,13
2023-06-23,Indonesia,4459,3887,111
2023-06-23,Nigeria,5346,3997,612
2023-06-23,South Africa,8604,7513,129
2023-06-23,Argentina,8243,2364,2808
2023-06-23,Saudi Arabia,7206,319,2073
2023-06-24,United States,9054,4804,2292
2023-06-24,China,8345,2939,2175
2023-06-24,India,8396,356,7341
2023-06-24,Brazil,7793,2439,532
2023-06-24,Russia,2983,772,128
2023-06-24,France,4198,1814,1668
2023-06-24,United Kingdom,2690,1994,69
2023-06-24,Italy,7921,6565,587
2023-06-24,Spain,6579,6302,103
2023-06-24,Canada,9469,142,6251
2023-06-24,Germany,7441,2658,2915
2023-06-24,Australia,3489,2927,489
2023-06-24,Japan,6046,2596,423
2023-06-24,South Korea,4224,390,3616
2023-06-24,Mexico,1774,126,440
2023-06-24,Indonesia,9616,9584,19
2023-06-24,Nigeria,8550,2528,3521
2023-06-24,South Africa,8104,457,4817
2023-06-24,Argentina,4657,4080,431
2023-06-24,Saudi Arabia,523,148,147
2023-06-25,United States,6363,4921,727
2023-06-25,China,6347,313,2428
2023-06-25,India,8983,297,1935
2023-06-25,Brazil,9181,3022,684
2023-06-25,Russia,2464,1908,380
2023-06-25,France,5439,5032,21
2023-06-25,United Kingdom,2632,279,1225
2023-06-25,Italy,9451,4870,1385
2023-06-25,Spain,6286,3107,353
2023-06-25,Canada,4117,2409,565
2023-06-25,Germany,1093,228,455
2023-06-25,Australia,7311,6286,116
2023-06-25,Japan,1330,246,226
2023-06-25,South Korea,6244,4811,1061
2023-06-25,Mexico,9726,8746,719
2023-06-25,Indonesia,4597,39,2699
2023-06-25,Nigeria,482,304,81
2023-06-25,South Africa,2416,2158,135
2023-06-25,Argentina,3662,2573,1044
